j6b,k6v.c,39,k7r.a,6,"(SS57) Sire, j'ai manisons trop diverses,",0,10922
j6c,k7r.a,7,k8r.b,6,"(SS57) ""-Sire, quant vous vient a plesir,",0,10969
j6d,k8r.b,7,k8v.c,3,"(SS57) Trop sai bien mes habiz changier,",0,11157
j6e,k8v.c,4,k8v.d,39,"(SS57) Ci se vont taire Faulx Semblant,",0,11193
j6f,k8v.d,40,l2r.a,29,,0,11263
j6g,l2r.a,30,l2r.b,30,"(SS57) En tous ces cas ou en semblables,",0,11453
j6h,l2r.b,31,l3v.c,7,(SS57) -Quel diable? quel sont cist dit?,0,11495
j6i,l3v.c,8,l4r.a,15,"(SS57) Si n'ai mes cure d'ermitages,",0,11671
j6j,l4r.a,16,l4v.c,39,(SS57) Et se ne fust la bonne garde,0,11761
j6k,l4v.c,40,l5v.c,6,(SS57) De tout le mont est emperrieres,0,11867
j6l,l5v.c,7,l5v.d,3,"(SS57) ""Faus Samblant, dist Amors, di moi",0,11951
j6m,l5v.d,4,l6v.d,3,(SS57) Donc n'i a fors de l'atourner.,0,11985
j6n,l6v.d,4,l8r.b,6,(SS57) Quant li pelerins venuz furent,0,12117
j6o,l8r.b,7,l8r.b,20,"(SS57) Sanz deffensse la porte quassent,",0,12341
j7a,l8r.b,21,m1r.b,35,,0,12355
j7b,m1r.b,36,m2v.d,12,"(SS57) La vielle point ne sejourne,",0,12511
j7c,m2v.d,13,m3r.a,13,(SS57) Quant la vielle voit que leens,0,12706
j7d,m3r.a,14,m4r.b,35,"(SS57) Sachiez, si je fusse aussi sage,",0,12731
j7e,m4r.b,36,m4v.c,9,(SS57) Lors a recommenciée sa verve,0,12957
j7f,m4v.c,10,m5v.d,12,"(SS57) Biax tres douz fiz, bele, cher, tendre,",0,12971
j7g,m5v.d,13,m6v.c,6,(SS57) N'onc ne pout Eneas tenir,0,13144
j7h,m6v.c,7,m7v.d,3,"(SS57) S'el n'a graces, si les aquiere,",0,13243
j7i,m7v.d,4,m8v.c,22,(SS57) Si doit la dame prendre garde,0,13445
j7j,m8v.c,23,m8v.d,27,"(SS57) D'amer povre home ne li chaille,",0,13587
j7k,m8v.d,28,n1v.c,36,,0,13633
j7l,n1v.c,37,n2r.b,9,,0,13765
