J7k,85r.a,10,85v.d,24,Et qua/n/t ele orra la requeste,1,13633
J7l,85v.d,25,86r.b,19,Si doit fe/m/me sel nest musarde,1,13765
J7m,86r.b,20,87r.b,23,Dautre part ilz sont franches nees,1,13845
J7n,87r.b,24,88r.b,25,Qui prandroit biau filz vn chaton,1,14009
J7o,88r.b,26,88v.c,15,Trop est folz maulz q/ue/ jalousie,1,14167
J7p,88v.c,16,89v.c,26,Lors resaille la chamberiere,1,14197
J7q,89v.c,27,89v.d,2,Mais gart que ia ne soit si sote,1,14365
J7r,89v.d,3,90v.c,22,Si gart fe/m/me que nul amant,1,14379
J8b,92r.b,2,92v.c,12,Tantost abelacueil me monstre,1,14737
J8c,92v.c,13,94r.b,8,Moult remest de ce que fol pense,1,14787
J8d,94r.b,9,94v.c,38,Or sus or sus font ilz baron,1,15049
J8e,94v.d,1,95v.d,20,Or entendez loial amant,1,15105
J8f,95v.d,25,97v.d,2,Franchise vint premie/re/ment,1,15273
J8f.1,95v.d,25,96r.b,34,Franchise vint premie/re/ment,1,15273
J8f.2,96r.b,35,96v.d,22,Moult en out pitie /et/ despit,1,15358
J8f.3,96v.d,23,96v.d,38,Dangier crie secours secours,1,15423
J8f.4,96v.d,39,97r.a,12,Atant y est venuz deliz,1,15441
J8f.5,97r.a,13,97r.a,38,Iusq/ue/s dens leust po/r/fendu,1,15454
J8f.6,97r.a,39,97r.b,13,Honte sa cousine regarde,1,15482
J8f.7,97r.b,14,97r.b,40,Trestouz estourdiz chancela,1,15499
J8f.8,97v.c,1,97v.d,2,Dist seurtez ce que sera,1,15526
J8g,97v.d,3,97v.d,34,Mais ne vo/s/ en mentirai ia,1,15597
J8h,97v.d,35,98r.a,12,De lost se p/ar/tant li message,1,15629
J8i,98r.a,13,98v.c,25,Li biaus adzoni yert oli,1,15647
J8j,98v.c,26,98v.d,19,Cilz qui pas ny estoient seiourne,1,15738
J8k,98v.d,20,98v.d,37,Forment a guerroier entende/n/t,1,15771
J8l,98v.d,38,99r.a,10,En lost ont fait leur le s/er/ement,1,15847
J9a,99r.a,11,99r.a,18,Et q/ua/nt cest s/er/ement fait orent,1,15861
J9b,99r.a,19,99v.d,10,Que les pieces ta/n/t les fait viure,1,15869
J9c,99v.d,11,101r.a,21,Q/ua/nt aut/re/ conseil ny peut met/re/,1,15983
J9d,101r.a,22,100v.c,20,Ou dalquemie tant apreigne,1,16035
J9e,100v.c,21,100v.c,36,Nature qui tant est soutiue,1,16119
J9f,100v.c,37,102r.b,2,Bien la vo/s/ vousisse descrire,1,16135
J9g,102r.b,3,101v.c,11,Quant elle oy ce serement,1,16219
J9h,101v.c,12,101v.d,25,Ma dame du monde royne,1,16265
J9k,104v.d,24,106r.a,6,Du ciel ne me doy mie plaindre,1,16771
J9l,106r.a,7,106v.c,7,Mais qui b/ie/n garder y saura,1,16945
J9m,106v.c,8,106v.d,28,Si dit on que leur destinees,1,17029
J9n,106v.d,29,109r.b,29,Mais il est voir quequil leur samble,1,17081
J9n.1,106v.d,29,107r.a,3,Mais il est voir quequil leur samble,1,17081
J9n.2,107r.a,4,107r.a,33,Et si porroit aucun bien dire,1,17095
J9n.3,107r.a,34,107v.c,2,Et se les destinees tiegnent,1,17125
J9n.4,107v.c,3,108r.b,38,Mais qui reuouldroit opposer,1,17171
J9n.5,108v.c,1,109r.b,29,Li autre alerent autre voie,1,17322
J9o,109r.b,30,109v.d,29,Mais de cest monde lordenance,1,17469
J9p,109v.d,30,111r.a,40,Car qui deuant sauoir pourroit,1,17549
J9r,111r.a,41,111v.d,4,Sanz faille toutes bestes mues,1,17763
J9s,111v.d,5,112v.c,33,Vers les cielz arrier men retour,1,17850
J9t,112v.c,34,112v.d,24,Ne li conuendroit p/ra/ndre cure,1,18000
J9u,112v.d,25,113r.a,35,Mars et venus qui ia pris y fure/n/t,1,18031
J9v,113r.b,36,114r.a,10,Encor ont mireoir dicelle,1,18123
J9w,114r.a,11,114r.b,26,Mais ne vueil ores mett/re/ cures,1,18217
J9x,114r.b,27,115r.a,26,Tant en vueil dire toutefuois,1,18274
J9y,115r.a,27,115v.c,19,Dont maintez genz p/ar/ leurs folies,1,18395
J9z,115v.c,20,115v.c,35,Ne ne reuueill dire des songes,1,18469
J9aa,115v.c,36,116r.b,5,Si vos di donq/ue/s que les nues,1,18485
J9bb,116r.b,6,118r.a,6,Et se nulz cont/re/dire mose,1,18577
J9cc,118r.a,7,118r.a,24,Maiz sanz faille ce nest paz fable,1,18867
J9dd,118r.a,25,118r.b,30,Bragrons volans /et/ estancelles,1,18885
J9ee,118r.b,31,118v.d,10,Ainsi li ciel vers moy saquitent,1,18933
J9ff,118v.d,11,119r.a,26,Mais ses homs que ie fait auoie,1,18991
J9gg,119r.a,27,119v.c,15,Sest li diex cest li emperie/re/s,1,19047
J9hh,119v.c,16,120v.d,2,Qui mist entendeme/n/t en ho/m/me,1,19116
J9ii,120v.d,3,121r.a,35,Geni/us/ le bien en parlez,1,19305
J9jj,121r.a,36,121r.b,29,Lors escript cil /et/ celle dite,1,19376
J10a,121r.b,30,121v.c,13,Lors remest nature en sa forge,1,19409
J10b,121v.c,14,121v.d,16,Genius sanz plus de demeure,1,19433
J10c,121v.d,17,122r.a,13,De lauctorite de nature,1,19475
J10d,122r.a,14,123r.a,14,Mal leur ait nature donne,1,19513
J10e,123r.a,15,123r.b,36,Arez pour dieu barons arez,1,19671
J10f,123r.b,37,124r.a,23,Trois seurs sont se nes sauez,1,19733
